mean_spd,std_spd,morning_spd,evening_spd,label
44.295833333333334,10.279670238342241,38.676,51.132000000000005,1
51.35069444444444,5.134429749645591,46.443999999999996,50.13999999999999,1
47.40694444444444,9.825549095154583,46.388000000000005,49.548,1
44.434374999999996,10.411078541747681,40.28,52.376,1
51.001736111111114,4.9724639437888625,46.368,50.508,1
50.46180555555556,5.731118023717612,47.111999999999995,50.611999999999995,1
50.37569444444445,4.554199295527553,47.968,49.888000000000005,1
50.712152777777774,4.862487951411594,46.592000000000006,48.632,1
42.04131944444445,9.27660845649373,41.20399999999999,41.636,1
45.8451388888889,9.654464619473034,44.523999999999994,49.492000000000004,1
38.76215277777778,9.74365825476432,41.56399999999999,41.376000000000005,1
49.37465277777778,6.630986537266823,45.959999999999994,51.396,1
40.34513888888889,10.134773545760568,42.071999999999996,42.176,1
45.439236111111114,10.559802591588802,44.675999999999995,50.21999999999999,1
50.829861111111114,5.368764739104168,47.843999999999994,48.856,1
51.34965277777778,5.85698902478978,51.676,49.288000000000004,1
50.45243055555556,4.734085129786598,46.036,49.56399999999999,1
51.37743055555555,5.29048956015428,45.92400000000001,50.452,1
51.469097222222224,4.933337833421528,47.70799999999999,51.42400000000001,1
51.77986111111111,4.917352901971161,47.48000000000001,49.42,1
51.423611111111114,4.895585526384754,49.184,51.376000000000005,1
50.82361111111111,4.756326959733745,46.29600000000001,49.696,1
48.29201388888889,8.993216884802047,39.94,50.867999999999995,1
43.001041666666666,9.451108315351261,43.147999999999996,40.136,1
44.69722222222222,9.963616351187493,44.092000000000006,46.02,1
51.90173611111111,4.805690997657176,46.856,51.768,1
49.793749999999996,7.721445936605162,44.36,50.083999999999996,1
46.61354166666667,9.725876470898532,45.784,51.187999999999995,1
51.20798611111111,5.215866851277877,44.788000000000004,50.828,1
50.57013888888889,4.922657278795206,46.135999999999996,49.10800000000001,1
51.98020833333333,5.034638618527031,48.24400000000001,51.43999999999999,1
52.21215277777778,5.2204794609654,45.696,51.97599999999999,1
51.83819444444444,5.510420872494657,47.57199999999999,50.66400000000001,1
52.473958333333336,4.996219716415986,47.148,51.583999999999996,1
51.788541666666674,5.160042199102221,46.924,51.099999999999994,1
39.38090277777778,9.51745598992355,40.724000000000004,42.504000000000005,1
45.72430555555555,9.99157656746537,40.852000000000004,51.69200000000001,1
51.55486111111111,5.649677982388419,45.004,47.98799999999999,1
51.46215277777778,4.687880982065688,44.836000000000006,50.232,1
51.66354166666667,5.022370578543861,45.324,50.292,1
51.234722222222224,5.379672923032365,47.96,51.903999999999996,1
42.807291666666664,4.613884018960395,42.368,37.352000000000004,1
42.33090277777777,4.966653598011476,42.128,39.0,1
42.26006944444444,4.932651222089836,40.968,38.732,1
41.03333333333333,6.228556244587188,31.624000000000002,37.992,1
42.24652777777778,3.8004018345110984,41.56,41.215999999999994,1
42.64340277777777,4.706436938864097,40.788000000000004,40.407999999999994,1
43.10972222222222,8.654424816942932,24.072000000000003,43.216,1
40.208333333333336,7.003369025001354,25.372,41.696000000000005,1
42.979861111111106,5.68226754391,40.036,33.79600000000001,1
45.625347222222224,4.996774208652725,52.412,45.06,1
45.23055555555556,5.610384569821669,45.895999999999994,47.92400000000001,1
43.81527777777777,4.9028373985598375,42.144,39.428,1
41.511805555555554,4.336852798861568,34.268,39.916000000000004,1
41.44305555555555,4.74465263324337,35.528,37.784,1
42.434375,4.0409789786970896,39.036,40.596,1
43.992013888888884,5.823887978957361,40.192,38.75599999999999,1
43.10069444444444,5.438019424863754,34.72,39.336,1
42.58263888888889,4.149964608574351,38.74,38.808,1
42.205555555555556,5.868047034312424,39.596,35.428000000000004,1
46.41736111111111,5.828003164598146,51.032,45.251999999999995,1
42.425694444444446,4.239539231550704,40.112,38.944,1
44.38263888888889,8.727726892231525,30.868000000000002,46.38399999999999,1
43.23229166666667,5.377644293238379,38.028,40.284,1
44.1392361111111,6.1585799281582565,37.132000000000005,45.224,1
45.357638888888886,8.981976376734165,35.32,50.4,1
44.84861111111111,6.705627010528996,40.712,42.30799999999999,1
41.842013888888886,5.168755513736555,38.367999999999995,42.343999999999994,1
42.97361111111112,4.040888336996115,39.28,42.744,1
42.41354166666666,4.869995309222246,36.988,40.288000000000004,1
47.58541666666667,7.587813159045586,39.476000000000006,51.51599999999999,1
43.23888888888889,5.209286951026402,44.964,38.672000000000004,1
46.29027777777778,6.358481613114314,40.056000000000004,48.88399999999999,1
43.71944444444445,5.046774631886799,41.284,43.488,1
48.67395833333333,7.1700243920247555,39.98,44.94799999999999,1
43.30763888888888,6.045167734837069,38.572,41.216,1
41.60902777777778,5.239981822912384,36.64,36.676,1
41.20590277777777,5.503783926507169,36.604,39.74400000000001,1
41.73368055555555,3.8613619388805334,37.903999999999996,41.972,1
42.44340277777778,4.914618549671251,36.908,44.66,1
43.721875000000004,5.656211222363081,41.3,44.456,1
41.06631944444444,4.460161751809403,35.184,38.176,1
42.13368055555556,5.6368509070642245,37.904,46.5,1
43.98819444444444,6.016875183391507,42.2,49.036,1
46.27986111111111,7.468321762337202,41.992,44.352,1
47.17916666666667,5.933761843613606,47.816,42.544,1
41.826388888888886,5.456281565061322,43.592,38.552,1
41.93715277777778,5.643148991568232,37.148,37.583999999999996,1
41.27222222222222,4.804381630282916,38.46,44.516000000000005,1
42.61840277777778,5.382088135781158,37.02,39.004,1
42.29618055555555,3.9791555311152726,38.092,39.952,1
42.894444444444446,4.978109261126975,41.071999999999996,39.256,1
42.94513888888889,4.418969717075871,36.264,43.604,1
43.744791666666664,3.9258067758695683,42.315999999999995,43.536,1
42.92673611111111,4.951979905992498,38.94,42.172,1
43.77708333333333,5.327506934709032,40.57599999999999,44.46,1
42.30694444444444,5.925638533084633,36.955999999999996,38.12,1
43.352777777777774,7.348269553289205,38.752,44.972,1
44.43888888888889,4.992951283979914,46.30799999999999,42.06,1
43.55138888888889,5.118191728140761,39.468,40.408,1
42.605555555555554,4.595055330264482,40.38,41.552,1
42.19895833333333,5.098872488434096,40.452000000000005,41.571999999999996,1
41.390625,6.769897679477316,40.852000000000004,39.744,1
49.853125000000006,5.877174054708434,43.767999999999994,44.38400000000001,1
50.531597222222224,7.613298118515128,36.184,48.18,1
50.436458333333334,7.878521763816283,39.14,45.964,1
46.89756944444444,7.518318696559439,35.88,40.952000000000005,1
47.73923611111111,8.704315608698613,39.824,31.896,1
47.996874999999996,7.587534979455444,44.03200000000001,33.104,1
46.16319444444444,8.4771366749606,32.168,43.092,1
43.90694444444444,8.11524270433195,26.943999999999996,44.06,1
42.72534722222221,12.125161009064637,41.224000000000004,27.203999999999997,1
50.935763888888886,6.798063269991164,52.324000000000005,50.804,1
54.231249999999996,4.505683112868553,53.1,52.496,1
50.767361111111114,7.783228908714623,44.72,44.01599999999999,1
49.21006944444444,6.460909203072916,44.504000000000005,43.93200000000001,1
50.58958333333334,6.786291970642097,45.65200000000001,42.016000000000005,1
49.855555555555554,6.524611970282715,46.488,43.576,1
47.83923611111111,5.3544167941412,44.34,43.88799999999999,1
50.84375,8.501044975733425,40.028,44.16,1
49.48020833333333,6.618050806100346,44.736000000000004,44.523999999999994,1
49.42118055555556,7.3824211580916606,45.79599999999999,41.61600000000001,1
51.20451388888889,6.018213972138293,50.916,47.332,1
48.62847222222222,5.783855497619575,46.068000000000005,40.988,1
44.753125000000004,9.89422053304079,25.772,44.348,1
48.70868055555555,6.45296795788914,45.756,41.815999999999995,1
49.46284722222222,7.437130798443913,40.656,45.284,1
46.967013888888886,8.517711948407468,28.672000000000004,47.244,1
48.514583333333334,7.016679667336038,41.06399999999999,41.452,1
48.348958333333336,6.697968824023879,39.36,45.23999999999999,1
49.16527777777778,6.84974446426336,42.192,45.711999999999996,1
47.15555555555556,7.263855224441186,38.008,40.124,1
47.404513888888886,7.762112964411191,35.08,45.78,1
46.672916666666666,7.091912444851215,42.76,35.547999999999995,1
46.864583333333336,8.267129561381568,31.496,46.632,1
48.97951388888889,6.735761633274609,40.16,44.896,1
43.95,9.928107426552693,24.528,41.79599999999999,1
49.031597222222224,8.464704844353001,40.812,37.704,1
48.541666666666664,7.969598156338822,37.292,36.792,1
48.40972222222222,7.093907868194461,36.86,46.93599999999999,1
48.44965277777778,7.033994103619106,37.61600000000001,45.972,1
48.33784722222222,7.914626662706657,36.696000000000005,41.568000000000005,1
48.41701388888889,6.598386095554618,39.176,46.136,1
48.32604166666666,7.99270457587932,42.08,38.1,1
48.66076388888889,7.235054674235658,36.772,45.952000000000005,1
47.73090277777778,6.267146504953967,38.288,44.587999999999994,1
48.35659722222223,7.939792488287425,33.111999999999995,46.46,1
47.25486111111112,8.589239113685869,31.98,43.508,1
47.86180555555555,10.53084400578865,44.215999999999994,24.747999999999998,1
47.63645833333333,9.773862461324692,35.428000000000004,29.684,1
48.452777777777776,7.300049586433129,37.932,44.4,1
49.46597222222222,7.042683832685516,43.135999999999996,41.928000000000004,1
49.55138888888889,6.291579308067402,40.65599999999999,47.111999999999995,1
49.66979166666667,6.419397647640827,46.988,43.856,1
49.44097222222222,7.796013572520194,35.912000000000006,45.08,1
49.89131944444445,6.927606818526471,37.436,45.123999999999995,1
49.16076388888889,6.437885100810281,42.784,43.955999999999996,1
49.670138888888886,6.74186648812544,43.56400000000001,44.184,1
47.42534722222222,6.602650973587552,39.304,38.488,1
47.57569444444445,9.3938429426062,28.2,45.46,1
48.5375,8.316926822871745,33.303999999999995,46.056000000000004,1
48.973611111111104,6.778768721629285,43.55200000000001,42.224,1
48.371875,5.802445173484124,42.92400000000001,42.792,1
47.76284722222222,6.739310148134218,45.872,37.876,1
49.328125,5.988229507907393,44.364000000000004,46.94,1
49.626736111111114,8.935000303575457,46.083999999999996,36.071999999999996,1
50.377430555555556,7.065399643374478,43.29200000000001,43.772,1
50.243750000000006,7.103350720851014,45.715999999999994,44.348,1
46.751736111111114,6.5527553935114335,42.128,39.64,1
48.32013888888889,8.29899519429901,44.227999999999994,36.016,1
48.63055555555556,9.504110812609786,45.488,31.288,1
43.31666666666666,6.336317531549943,36.82,38.256,1
42.90972222222222,5.606713490049626,34.364,41.312000000000005,1
46.29756944444445,11.078869660612185,45.424,27.204000000000004,1
50.67881944444444,7.473698550918673,53.10799999999999,48.30399999999999,1
48.56597222222222,11.23117961601407,53.24,46.455999999999996,1
48.69097222222222,7.83405336226716,42.46,40.364,1
48.265277777777776,7.428936919595109,42.06,42.756,1
48.963541666666664,7.596695409262832,41.943999999999996,42.9,1
48.83194444444444,7.304684695838255,45.8,43.224000000000004,1
47.77291666666666,7.808832832700367,42.855999999999995,41.976000000000006,1
49.86527777777778,6.928367375293445,45.272,44.468,1
49.32743055555556,7.27280584597234,45.012,42.57599999999999,1
46.23506944444445,10.769775716546176,46.123999999999995,32.035999999999994,1
50.452777777777776,6.818517975265347,52.588,45.48400000000001,1
49.97152777777777,6.990193860066851,44.931999999999995,44.292,1
46.77152777777778,6.042522527388642,40.364000000000004,43.236000000000004,1
50.205555555555556,7.524170370211524,45.76,44.251999999999995,1
49.669444444444444,8.421701498882257,46.056,44.028,1
46.58402777777778,7.017610135449459,36.339999999999996,43.784000000000006,1
50.45104166666667,7.526367052020659,46.056000000000004,42.57599999999999,1
50.05277777777778,6.962252073111063,43.768,44.58,1
50.72986111111111,6.863711370574383,45.71200000000001,44.644,1
50.660763888888894,7.699447156936302,45.20799999999999,43.635999999999996,1
48.40625,7.3824702318897755,46.14,42.827999999999996,1
49.371875,8.287584052894903,45.895999999999994,38.16,1
46.581250000000004,6.756867393152031,40.916,42.12,1
50.04826388888889,6.916580878734177,46.876000000000005,44.456,1
46.55902777777778,7.765068867812685,41.82,39.11600000000001,1
50.24513888888889,6.189249191586614,47.20799999999999,46.007999999999996,1
50.88194444444445,7.982840069723578,46.48,40.616,1
48.203125,7.411857715826145,39.532,45.28,1
50.74027777777778,8.059027179897939,45.15200000000001,44.068000000000005,1
49.87187500000001,7.85428314485238,44.548,45.276,1
50.68298611111111,7.64461201070607,47.132,44.792,1
50.09027777777778,7.900049128277042,46.47199999999999,41.0,1
50.16076388888889,6.920928879658981,47.51599999999999,45.57200000000001,1
50.78055555555555,7.953670533257375,45.548,44.5,1
49.23472222222222,7.156798570326623,44.11200000000001,45.016000000000005,1
47.850347222222226,8.364205293547348,44.11600000000001,42.152,1
45.28472222222222,7.446532475965038,46.532,30.46,1
49.55416666666666,8.646675661778925,46.79600000000001,36.716,1
48.89756944444444,7.6937207526365885,44.364000000000004,44.66,1
50.081944444444446,7.426693101373581,46.03199999999999,46.19200000000001,1
50.80138888888889,7.446192452280011,47.172,45.908,1
48.80902777777778,7.865913878379476,45.94,38.904,1
50.5795138888889,7.989254353738294,43.748000000000005,43.65999999999999,1
50.94513888888889,7.682223744015565,48.192,46.068000000000005,1
51.01631944444444,7.393992593720723,47.97199999999999,45.324,1
50.09444444444445,7.8564009081991415,44.84,44.61599999999999,1
49.47013888888889,8.993668542271195,45.992,35.812,1
45.35173611111111,7.006214049181078,42.0,38.92,1
49.613194444444446,6.440115420089963,43.711999999999996,44.29599999999999,1
51.585416666666674,8.018510542740579,47.035999999999994,44.148,1
50.39097222222222,7.823745800741893,45.004000000000005,44.824,1
49.84166666666666,8.910413592155825,45.088,39.220000000000006,1
49.290277777777774,7.4773881616832,44.720000000000006,44.70799999999999,1
59.071875000000006,7.004618234529149,50.596,59.187999999999995,0
57.909375000000004,6.7752790774000635,50.736000000000004,58.78,0
58.00555555555555,6.659061864614523,51.172,57.404,0
57.56215277777777,6.396612089261008,60.512,56.02,0
59.779513888888886,5.976845313561783,51.48799999999999,56.176,0
57.21284722222222,7.178389574445021,51.78,51.7,0
53.04201388888888,8.162940311945922,56.108000000000004,54.176,0
54.260763888888896,10.364843861082269,52.468,51.924,0
55.315625,7.248073079866133,51.756,54.83199999999999,0
59.70694444444444,6.40692844461867,52.364000000000004,56.92000000000001,0
58.949999999999996,6.164770088486873,51.756,55.956,0
56.07326388888889,8.226413677468315,50.087999999999994,57.843999999999994,0
54.95868055555556,8.034125451607297,50.459999999999994,53.30799999999999,0
56.46423611111111,7.888076308359112,50.184,55.096000000000004,0
55.11701388888889,8.244636442952563,49.956,51.228,0
55.42604166666667,9.059634924977253,48.628,55.355999999999995,0
57.906944444444434,7.779931771310133,49.05200000000001,56.211999999999996,0
57.301041666666656,7.197524179316572,50.36,60.968,0
55.52638888888889,8.154748823713408,50.36800000000001,47.79599999999999,0
53.77048611111111,9.026576928829181,47.836000000000006,56.848,0
58.74895833333332,6.640830225871625,50.39199999999999,57.74400000000001,0
58.07083333333334,7.484286675316996,49.05200000000001,59.535999999999994,0
56.959374999999994,7.435041500672658,50.208,51.032,0
53.851736111111116,8.491249673471392,50.544,45.452000000000005,0
54.221180555555556,8.082492974205886,58.592,53.4,0
55.50833333333334,7.5394063482228955,49.992,50.076,0
56.29548611111112,7.169287994996932,49.992,54.128,0
54.60486111111111,9.391499083368291,50.403999999999996,43.644,0
54.65416666666667,10.409355715468168,50.97199999999999,35.272000000000006,0
58.40034722222222,6.026367719692678,59.972,59.044000000000004,0
58.0638888888889,7.599120718538979,63.315999999999995,51.776,0
53.90347222222223,8.59645347174686,51.891999999999996,55.352,0
58.86215277777779,6.43330767290111,60.35599999999999,59.456,0
52.77152777777778,10.453498577077813,48.108000000000004,42.836000000000006,0
53.08090277777778,8.53416682303183,51.75199999999999,49.284000000000006,0
55.81458333333333,9.416831759316679,50.34400000000001,39.788,0
53.748263888888886,9.658041572195648,52.52,45.8,0
55.925,7.901779449396126,52.508,52.504,0
55.890972222222224,8.11442483116882,54.104000000000006,52.672,0
56.962152777777774,7.004328543544742,53.0,60.808,0
56.82604166666667,7.299098958162253,50.15599999999999,53.315999999999995,0
54.09513888888889,8.439981421294272,53.59199999999999,48.75599999999999,0
54.319444444444436,8.891543786643286,52.215999999999994,46.12,0
60.5736111111111,6.058771233976414,60.036,55.168,0
58.21249999999999,7.694252119565781,59.83599999999999,52.040000000000006,0
55.309374999999996,7.895167817680507,60.88799999999999,59.308,0
55.354166666666664,7.726414036769957,51.156000000000006,51.176,0
54.52430555555556,8.635339807600026,57.768,47.172000000000004,0
55.96319444444444,8.708110253381966,59.784,51.144,0
57.157986111111114,7.511496793810813,59.356,52.048,0
57.66423611111111,6.79775573539782,50.395999999999994,60.70400000000001,0
57.6607638888889,7.037497038808258,61.768,59.44799999999999,0
54.62881944444444,9.686862182867293,39.376,55.931999999999995,0
57.584374999999994,9.586514135312717,56.152,59.704000000000015,0
58.60486111111111,8.840430798630875,61.611999999999995,60.611999999999995,0
56.962152777777774,9.767177750151703,53.48400000000001,59.488,0
55.37569444444444,9.925701312975024,56.535999999999994,48.12,0
57.578819444444434,7.3652306814977875,57.52799999999999,53.108000000000004,0
60.16284722222221,7.6675006410894575,59.964,59.79599999999999,0
60.51319444444445,6.876123883078272,57.492000000000004,59.56799999999999,0
58.864583333333336,7.075303948113335,55.93200000000001,61.22,0
58.28854166666666,7.700977852634014,60.14000000000001,55.88799999999999,0
48.47673611111111,7.9379242610848415,47.804,42.42400000000001,2
72.6673611111111,8.1176353799507,70.508,68.196,2
71.89965277777779,9.57550773124185,68.12,66.72399999999999,2
67.96249999999999,14.194715486236126,70.78399999999999,69.32,2
69.15208333333334,12.254337033573224,67.212,68.64800000000001,2
48.47673611111111,7.9379242610848415,47.804,42.42400000000001,2
72.6673611111111,8.1176353799507,70.508,68.196,2
71.89965277777779,9.57550773124185,68.12,66.72399999999999,2
67.96249999999999,14.194715486236126,70.78399999999999,69.32,2
69.15208333333334,12.254337033573224,67.212,68.64800000000001,2
48.47673611111111,7.9379242610848415,47.804,42.42400000000001,2
72.6673611111111,8.1176353799507,70.508,68.196,2
71.89965277777779,9.57550773124185,68.12,66.72399999999999,2
67.03958333333334,14.110135328534131,70.78399999999999,67.80799999999999,2
68.80868055555555,11.995235450558043,68.07600000000001,68.648,2
65.17881944444444,14.107153496935567,63.188,48.464000000000006,2
69.759375,9.415676506122344,68.784,68.22800000000001,2
71.9701388888889,9.187353676465355,68.12,66.72399999999999,2
67.03958333333334,14.110135328534131,70.78399999999999,67.80799999999999,2
68.80868055555555,11.995235450558043,68.07600000000001,68.648,2
65.17881944444444,14.107153496935567,63.188,48.464000000000006,2
69.759375,9.415676506122344,68.784,68.22800000000001,2
71.9701388888889,9.187353676465355,68.12,66.72399999999999,2
67.03958333333334,14.110135328534131,70.78399999999999,67.80799999999999,2
68.80868055555555,11.995235450558043,68.07600000000001,68.648,2
65.17881944444444,14.107153496935567,63.188,48.464000000000006,2
69.759375,9.415676506122344,68.784,68.22800000000001,2
71.9701388888889,9.187353676465355,68.12,66.72399999999999,2
67.03958333333334,14.110135328534131,70.78399999999999,67.80799999999999,2
68.80868055555555,11.995235450558043,68.07600000000001,68.648,2
65.17881944444444,14.107153496935567,63.188,48.464000000000006,2
69.759375,9.415676506122344,68.784,68.22800000000001,2
71.9701388888889,9.187353676465355,68.12,66.72399999999999,2
67.03958333333334,14.110135328534131,70.78399999999999,67.80799999999999,2
68.80868055555555,11.995235450558043,68.07600000000001,68.648,2
65.17881944444444,14.107153496935567,63.188,48.464000000000006,2
69.759375,9.415676506122344,68.784,68.22800000000001,2
